ano,tipo_localizacao,rede,modalidade,grupo,percentual
2020,urbana,estadual,ensinomediototal,2,2.3
2020,total,estadual,ensinomediototal,2,2.2
2020,rural,federal,ensinomediototal,2,12.7
2020,urbana,estadual,ensinomediototal,3,26.9
2020,rural,pública,ensinomediototal,5,7.5
2018,total,total,educacaoinfantil,1,49.9
2018,rural,municipal,educacaoinfantil,4,2.1
2018,urbana,municipal,educacaoinfantil,4,3.5
2018,total,municipal,educacaoinfantil,4,3.4
2018,rural,estadual,educacaoinfantil,4,4.9
2018,urbana,estadual,educacaoinfantil,4,3.7
2018,total,estadual,educacaoinfantil,4,4
2018,rural,federal,educacaoinfantil,4,18.8
2018,urbana,federal,educacaoinfantil,4,9.6
2018,total,federal,educacaoinfantil,4,9.8
2018,rural,total,educacaoinfantil,4,2.2
2018,urbana,total,educacaoinfantil,4,3.7
2018,total,total,educacaoinfantil,4,3.6
2018,rural,pública,educacaoinfantil,3,15.8
2018,urbana,pública,educacaoinfantil,3,19.7
2018,total,pública,educacaoinfantil,3,19.3
2018,rural,privada,educacaoinfantil,3,9.9
2018,urbana,privada,educacaoinfantil,3,19.1
2018,total,privada,educacaoinfantil,3,19
2018,rural,municipal,educacaoinfantil,3,15.8
2018,total,privada,educacaoinfantil,4,4.1
2018,urbana,municipal,educacaoinfantil,3,19.7
2018,urbana,privada,educacaoinfantil,4,4.1
2018,total,pública,educacaoinfantil,4,3.4
2018,urbana,pública,educacaoinfantil,5,18.6
2018,total,pública,educacaoinfantil,5,21.2
2018,rural,privada,educacaoinfantil,5,59.6
2018,urbana,privada,educacaoinfantil,5,39.2
2018,total,privada,educacaoinfantil,5,39.4
2018,rural,municipal,educacaoinfantil,5,40.2
2018,urbana,municipal,educacaoinfantil,5,18.7
2018,total,municipal,educacaoinfantil,5,21.2
2018,rural,estadual,educacaoinfantil,5,65.2
2018,urbana,estadual,educacaoinfantil,5,8.6
2018,total,estadual,educacaoinfantil,5,23.3
2018,rural,federal,educacaoinfantil,5,24.9
2018,urbana,federal,educacaoinfantil,5,9.9
2018,total,federal,educacaoinfantil,5,10.4
2018,rural,total,educacaoinfantil,5,41.1
2018,urbana,total,educacaoinfantil,5,25.8
2018,total,total,educacaoinfantil,5,27
2018,rural,pública,educacaoinfantil,4,2.2
2018,urbana,pública,educacaoinfantil,4,3.5
2018,rural,privada,educacaoinfantil,4,2
2018,total,municipal,educacaoinfantil,3,19.3
2018,rural,pública,educacaoinfantil,5,40.4
2018,urbana,estadual,educacaoinfantil,3,17.8
2018,urbana,total,educacaoinfantil,2,0.3
2018,total,total,educacaoinfantil,2,0.3
2018,rural,pública,educacaoinfantil,1,41.3
2018,urbana,pública,educacaoinfantil,1,57.9
2018,total,pública,educacaoinfantil,1,55.8
2018,rural,privada,educacaoinfantil,1,28.4
2018,urbana,privada,educacaoinfantil,1,37.4
2018,rural,estadual,educacaoinfantil,3,11.1
2018,rural,municipal,educacaoinfantil,1,41.6
2018,urbana,municipal,educacaoinfantil,1,57.8
2018,total,municipal,educacaoinfantil,1,55.8
2018,rural,estadual,educacaoinfantil,1,18.8
2018,urbana,estadual,educacaoinfantil,1,69.4
2018,total,estadual,educacaoinfantil,1,56.3
2018,rural,federal,educacaoinfantil,1,56.3
2018,urbana,federal,educacaoinfantil,1,50.4
2018,total,federal,educacaoinfantil,1,50.6
2018,rural,total,educacaoinfantil,1,40.8
2018,urbana,total,educacaoinfantil,1,50.7
2018,rural,total,educacaoinfantil,2,0.3
2018,total,federal,educacaoinfantil,2,0.6
2018,total,privada,educacaoinfantil,1,37.3
2018,rural,federal,educacaoinfantil,2,0
2018,urbana,federal,educacaoinfantil,2,0.6
2018,total,estadual,educacaoinfantil,3,16
2018,rural,federal,educacaoinfantil,3,0
2018,urbana,federal,educacaoinfantil,3,29.5
2018,total,federal,educacaoinfantil,3,28.6
2018,rural,total,educacaoinfantil,3,15.6
2018,total,total,educacaoinfantil,3,19.2
2018,rural,pública,educacaoinfantil,2,0.3
2018,urbana,pública,educacaoinfantil,2,0.3
2018,urbana,total,educacaoinfantil,3,19.5
2018,rural,privada,educacaoinfantil,2,0.1
2018,total,pública,educacaoinfantil,2,0.3
2018,urbana,estadual,educacaoinfantil,2,0.5
2018,rural,estadual,educacaoinfantil,2,0
2018,total,municipal,educacaoinfantil,2,0.3
2018,total,estadual,educacaoinfantil,2,0.4
2018,rural,municipal,educacaoinfantil,2,0.3
2018,total,privada,educacaoinfantil,2,0.2
2018,urbana,privada,educacaoinfantil,2,0.2
2018,urbana,municipal,educacaoinfantil,2,0.3
2018,total,federal,ejaensinofundamental,4,1.6
2018,urbana,municipal,ejaensinofundamental,4,4.3
2018,total,municipal,ejaensinofundamental,4,3.6
2018,rural,estadual,ejaensinofundamental,4,4.3
2018,urbana,estadual,ejaensinofundamental,4,4.5
2018,total,estadual,ejaensinofundamental,4,4.5
2018,rural,federal,ejaensinofundamental,4,0
2018,urbana,federal,ejaensinofundamental,4,1.6
2018,rural,total,ejaensinofundamental,4,2.3
2018,urbana,municipal,ejaensinofundamental,3,46.5
2018,total,total,ejaensinofundamental,4,3.9
2018,rural,pública,ejaensinofundamental,3,29.9
2018,urbana,pública,ejaensinofundamental,3,42.1
2018,total,pública,ejaensinofundamental,3,39.1
2018,rural,privada,ejaensinofundamental,3,53.5
2018,urbana,privada,ejaensinofundamental,3,55.8
2018,total,privada,ejaensinofundamental,3,55.7
2018,rural,municipal,ejaensinofundamental,3,29.1
2018,urbana,total,ejaensinofundamental,4,4.4
2018,rural,municipal,ejaensinofundamental,4,1.9
2018,total,pública,ejaensinofundamental,5,26.8
2018,urbana,privada,ejaensinofundamental,4,5
2018,total,municipal,ejaensinofundamental,3,41.2
2018,rural,privada,ejaensinofundamental,5,24
2018,urbana,privada,ejaensinofundamental,5,15.3
2018,total,privada,ejaensinofundamental,5,15.6
2018,rural,municipal,ejaensinofundamental,5,60.7
2018,urbana,municipal,ejaensinofundamental,5,16.3
2018,total,municipal,ejaensinofundamental,5,29.7
2018,rural,estadual,ejaensinofundamental,5,40.1
2018,urbana,estadual,ejaensinofundamental,5,17.8
2018,total,privada,ejaensinofundamental,4,5
2018,total,estadual,ejaensinofundamental,5,20.9
2018,urbana,federal,ejaensinofundamental,5,39
2018,total,federal,ejaensinofundamental,5,37.7
2018,rural,total,ejaensinofundamental,5,57
2018,urbana,total,ejaensinofundamental,5,16.8
2018,total,total,ejaensinofundamental,5,26.3
2018,rural,pública,ejaensinofundamental,4,2.3
2018,urbana,pública,ejaensinofundamental,4,4.4
2018,total,pública,ejaensinofundamental,4,3.9
2018,rural,privada,ejaensinofundamental,4,4.7
2018,rural,federal,ejaensinofundamental,5,0
2018,total,total,ejaensinofundamental,1,28.9
2018,rural,federal,ejaensinofundamental,2,0
2018,urbana,estadual,ejaensinofundamental,3,34.7
2018,total,total,ejaensinofundamental,2,0.9
2018,rural,pública,ejaensinofundamental,1,10.4
2018,urbana,pública,ejaensinofundamental,1,35.5
2018,total,pública,ejaensinofundamental,1,29.3
2018,rural,privada,ejaensinofundamental,1,16.4
2018,urbana,privada,ejaensinofundamental,1,23
2018,total,privada,ejaensinofundamental,1,22.8
2018,rural,municipal,ejaensinofundamental,1,8.2
2018,urbana,municipal,ejaensinofundamental,1,32.3
2018,total,municipal,ejaensinofundamental,1,25
2018,rural,estadual,ejaensinofundamental,1,20.5
2018,urbana,estadual,ejaensinofundamental,1,41.1
2018,total,estadual,ejaensinofundamental,1,38.3
2018,rural,federal,ejaensinofundamental,1,33.3
2018,urbana,federal,ejaensinofundamental,1,50.8
2018,total,federal,ejaensinofundamental,1,50.3
2018,rural,total,ejaensinofundamental,1,10.4
2018,urbana,total,ejaensinofundamental,1,34.6
2018,rural,pública,ejaensinofundamental,5,57.1
2018,urbana,total,ejaensinofundamental,2,1.1
2018,rural,estadual,ejaensinofundamental,3,33.8
2018,rural,total,ejaensinofundamental,2,0.3
2018,urbana,federal,ejaensinofundamental,2,2.7
2018,total,estadual,ejaensinofundamental,3,34.5
2018,rural,federal,ejaensinofundamental,3,66.7
2018,urbana,federal,ejaensinofundamental,3,5.9
2018,total,federal,ejaensinofundamental,3,7.8
2018,rural,total,ejaensinofundamental,3,30
2018,urbana,total,ejaensinofundamental,3,43.1
2018,total,total,ejaensinofundamental,3,40
2018,rural,pública,ejaensinofundamental,2,0.3
2018,urbana,pública,ejaensinofundamental,2,1.1
2018,total,pública,ejaensinofundamental,2,0.9
2018,rural,privada,ejaensinofundamental,2,1.4
2018,urbana,privada,ejaensinofundamental,2,0.9
2018,total,privada,ejaensinofundamental,2,0.9
2018,rural,municipal,ejaensinofundamental,2,0.1
2018,urbana,municipal,ejaensinofundamental,2,0.6
2018,total,municipal,ejaensinofundamental,2,0.5
2018,rural,estadual,ejaensinofundamental,2,1.3
2018,urbana,estadual,ejaensinofundamental,2,1.9
2018,total,estadual,ejaensinofundamental,2,1.8
2018,total,federal,ejaensinofundamental,2,2.6
2018,urbana,pública,ejaensinofundamental,5,16.9
2018,urbana,estadual,ejaensinomedio,3,31.2
2018,urbana,total,ejaensinomedio,1,55.6
2018,rural,municipal,ejaensinomedio,4,4.4
2018,urbana,municipal,ejaensinomedio,4,4.5
2018,total,municipal,ejaensinomedio,4,4.5
2018,rural,estadual,ejaensinomedio,4,8.1
2018,urbana,estadual,ejaensinomedio,4,5.9
2018,total,estadual,ejaensinomedio,4,6.1
2018,rural,federal,ejaensinomedio,4,6.2
2018,urbana,federal,ejaensinomedio,4,8
2018,total,privada,ejaensinomedio,4,7.7
2018,total,federal,ejaensinomedio,4,7.8
2018,urbana,total,ejaensinomedio,4,6.1
2018,total,total,ejaensinomedio,4,6.2
2018,rural,pública,ejaensinomedio,3,38.6
2018,urbana,pública,ejaensinomedio,3,31.2
2018,total,pública,ejaensinomedio,3,31.6
2018,rural,privada,ejaensinomedio,3,39.9
2018,urbana,privada,ejaensinomedio,3,35.2
2018,total,privada,ejaensinomedio,3,35.2
2018,rural,total,ejaensinomedio,4,8.2
2018,rural,municipal,ejaensinomedio,3,37.5
2018,urbana,privada,ejaensinomedio,4,7.6
2018,total,pública,ejaensinomedio,4,6
2018,total,pública,ejaensinomedio,5,4.9
2018,rural,privada,ejaensinomedio,5,32.4
2018,urbana,privada,ejaensinomedio,5,10.2
2018,total,privada,ejaensinomedio,5,10.5
2018,rural,municipal,ejaensinomedio,5,43.8
2018,urbana,municipal,ejaensinomedio,5,3.8
2018,total,municipal,ejaensinomedio,5,6.2
2018,rural,estadual,ejaensinomedio,5,13.5
2018,rural,privada,ejaensinomedio,4,14.9
2018,urbana,estadual,ejaensinomedio,5,4.5
2018,rural,federal,ejaensinomedio,5,3.1
2018,urbana,federal,ejaensinomedio,5,3.6
2018,total,federal,ejaensinomedio,5,3.5
2018,rural,total,ejaensinomedio,5,14.3
2018,urbana,total,ejaensinomedio,5,4.9
2018,total,total,ejaensinomedio,5,5.3
2018,rural,pública,ejaensinomedio,4,8
2018,urbana,pública,ejaensinomedio,4,5.9
2018,total,estadual,ejaensinomedio,5,4.9
2018,urbana,municipal,ejaensinomedio,3,40
2018,total,municipal,ejaensinomedio,3,39.9
2018,rural,estadual,ejaensinomedio,3,39.3
2018,urbana,total,ejaensinomedio,2,1.9
2018,total,total,ejaensinomedio,2,1.9
2018,rural,pública,ejaensinomedio,1,37.1
2018,urbana,pública,ejaensinomedio,1,56.5
2018,total,pública,ejaensinomedio,1,55.5
2018,rural,privada,ejaensinomedio,1,11.7
2018,urbana,privada,ejaensinomedio,1,45.8
2018,total,privada,ejaensinomedio,1,45.4
2018,rural,total,ejaensinomedio,2,2.4
2018,rural,municipal,ejaensinomedio,1,14.3
2018,total,municipal,ejaensinomedio,1,49
2018,rural,estadual,ejaensinomedio,1,36.8
2018,urbana,estadual,ejaensinomedio,1,56.5
2018,total,estadual,ejaensinomedio,1,55.4
2018,rural,federal,ejaensinomedio,1,72.3
2018,urbana,federal,ejaensinomedio,1,73.5
2018,total,federal,ejaensinomedio,1,73.4
2018,rural,total,ejaensinomedio,1,36.5
2018,urbana,municipal,ejaensinomedio,1,51.2
2018,total,federal,ejaensinomedio,2,8.2
2018,urbana,federal,ejaensinomedio,2,7.9
2018,rural,federal,ejaensinomedio,2,10.5
2018,total,estadual,ejaensinomedio,3,31.7
2018,rural,federal,ejaensinomedio,3,7.9
2018,urbana,federal,ejaensinomedio,3,7
2018,total,federal,ejaensinomedio,3,7.1
2018,rural,total,ejaensinomedio,3,38.6
2018,urbana,total,ejaensinomedio,3,31.5
2018,total,total,ejaensinomedio,3,31.9
2018,rural,pública,ejaensinomedio,2,2.4
2018,urbana,pública,ejaensinomedio,2,1.9
2018,total,pública,ejaensinomedio,2,2
2018,rural,privada,ejaensinomedio,2,1.1
2018,urbana,privada,ejaensinomedio,2,1.2
2018,total,privada,ejaensinomedio,2,1.2
2018,rural,municipal,ejaensinomedio,2,0
2018,urbana,municipal,ejaensinomedio,2,0.5
2018,total,municipal,ejaensinomedio,2,0.4
2018,rural,estadual,ejaensinomedio,2,2.3
2018,urbana,estadual,ejaensinomedio,2,1.9
2018,total,estadual,ejaensinomedio,2,1.9
2018,total,total,ejaensinomedio,1,54.7
2018,urbana,pública,ejaensinomedio,5,4.5
2018,rural,pública,ejaensinomedio,5,13.9
2018,total,total,ensinofundamentalanosfinais,1,51.7
2018,total,privada,ensinofundamentalanosfinais,4,5.4
2018,rural,municipal,ensinofundamentalanosfinais,4,2.7
2018,urbana,municipal,ensinofundamentalanosfinais,4,5.7
2018,total,municipal,ensinofundamentalanosfinais,4,4.6
2018,rural,estadual,ensinofundamentalanosfinais,4,4.6
2018,urbana,estadual,ensinofundamentalanosfinais,4,4
2018,total,estadual,ensinofundamentalanosfinais,4,4
2018,rural,federal,ensinofundamentalanosfinais,4,0
2018,urbana,federal,ensinofundamentalanosfinais,4,6.7
2018,total,federal,ensinofundamentalanosfinais,4,6.7
2018,rural,total,ensinofundamentalanosfinais,4,3
2018,urbana,total,ensinofundamentalanosfinais,4,4.9
2018,total,total,ensinofundamentalanosfinais,4,4.5
2018,rural,pública,ensinofundamentalanosfinais,3,39.4
2018,urbana,pública,ensinofundamentalanosfinais,3,27.7
2018,total,pública,ensinofundamentalanosfinais,3,30.6
2018,rural,privada,ensinofundamentalanosfinais,3,23.2
2018,urbana,privada,ensinofundamentalanosfinais,3,19
2018,total,privada,ensinofundamentalanosfinais,3,19
2018,urbana,privada,ensinofundamentalanosfinais,4,5.4
2018,rural,municipal,ensinofundamentalanosfinais,3,41.5
2018,rural,privada,ensinofundamentalanosfinais,4,5.7
2018,urbana,pública,ensinofundamentalanosfinais,4,4.8
2018,rural,pública,ensinofundamentalanosfinais,5,33.3
2018,urbana,pública,ensinofundamentalanosfinais,5,6.1
2018,total,pública,ensinofundamentalanosfinais,5,13
2018,rural,privada,ensinofundamentalanosfinais,5,27.3
2018,urbana,privada,ensinofundamentalanosfinais,5,15.4
2018,total,privada,ensinofundamentalanosfinais,5,15.6
2018,rural,municipal,ensinofundamentalanosfinais,5,34.8
2018,urbana,municipal,ensinofundamentalanosfinais,5,8.4
2018,total,municipal,ensinofundamentalanosfinais,5,18.2
2018,rural,estadual,ensinofundamentalanosfinais,5,23.9
2018,urbana,estadual,ensinofundamentalanosfinais,5,3.7
2018,total,estadual,ensinofundamentalanosfinais,5,5.7
2018,rural,federal,ensinofundamentalanosfinais,5,10
2018,urbana,federal,ensinofundamentalanosfinais,5,1
2018,total,federal,ensinofundamentalanosfinais,5,1.1
2018,rural,total,ensinofundamentalanosfinais,5,33.2
2018,urbana,total,ensinofundamentalanosfinais,5,8
2018,total,total,ensinofundamentalanosfinais,5,13.4
2018,rural,pública,ensinofundamentalanosfinais,4,3
2018,total,pública,ensinofundamentalanosfinais,4,4.4
2018,urbana,municipal,ensinofundamentalanosfinais,3,32.2
2018,rural,estadual,ensinofundamentalanosfinais,3,27.6
2018,urbana,total,ensinofundamentalanosfinais,1,59.4
2018,rural,total,ensinofundamentalanosfinais,2,0.6
2018,urbana,total,ensinofundamentalanosfinais,2,1.8
2018,total,total,ensinofundamentalanosfinais,2,1.6
2018,rural,pública,ensinofundamentalanosfinais,1,23.7
2018,urbana,pública,ensinofundamentalanosfinais,1,59.6
2018,total,pública,ensinofundamentalanosfinais,1,50.5
2018,rural,privada,ensinofundamentalanosfinais,1,42.4
2018,total,municipal,ensinofundamentalanosfinais,3,35.7
2018,total,privada,ensinofundamentalanosfinais,1,58.3
2018,rural,municipal,ensinofundamentalanosfinais,1,20.6
2018,urbana,municipal,ensinofundamentalanosfinais,1,52.5
2018,total,municipal,ensinofundamentalanosfinais,1,40.6
2018,rural,estadual,ensinofundamentalanosfinais,1,41.8
2018,urbana,estadual,ensinofundamentalanosfinais,1,66.4
2018,total,estadual,ensinofundamentalanosfinais,1,64.1
2018,rural,federal,ensinofundamentalanosfinais,1,80
2018,urbana,federal,ensinofundamentalanosfinais,1,84.9
2018,total,federal,ensinofundamentalanosfinais,1,84.8
2018,rural,total,ensinofundamentalanosfinais,1,23.9
2018,total,federal,ensinofundamentalanosfinais,2,2.2
2018,urbana,federal,ensinofundamentalanosfinais,2,2.2
2018,urbana,privada,ensinofundamentalanosfinais,1,58.5
2018,total,estadual,ensinofundamentalanosfinais,2,2.4
2018,rural,federal,ensinofundamentalanosfinais,2,0
2018,urbana,estadual,ensinofundamentalanosfinais,3,23.4
2018,total,estadual,ensinofundamentalanosfinais,3,23.8
2018,rural,federal,ensinofundamentalanosfinais,3,10
2018,urbana,federal,ensinofundamentalanosfinais,3,5.2
2018,total,federal,ensinofundamentalanosfinais,3,5.2
2018,urbana,total,ensinofundamentalanosfinais,3,25.9
2018,total,total,ensinofundamentalanosfinais,3,28.8
2018,rural,pública,ensinofundamentalanosfinais,2,0.6
2018,rural,total,ensinofundamentalanosfinais,3,39.3
2018,total,pública,ensinofundamentalanosfinais,2,1.5
2018,urbana,pública,ensinofundamentalanosfinais,2,1.8
2018,rural,estadual,ensinofundamentalanosfinais,2,2.1
2018,total,municipal,ensinofundamentalanosfinais,2,0.9
2018,urbana,municipal,ensinofundamentalanosfinais,2,1.2
2018,urbana,estadual,ensinofundamentalanosfinais,2,2.5
2018,total,privada,ensinofundamentalanosfinais,2,1.7
2018,urbana,privada,ensinofundamentalanosfinais,2,1.7
2018,rural,privada,ensinofundamentalanosfinais,2,1.4
2018,rural,municipal,ensinofundamentalanosfinais,2,0.4
2018,total,federal,ensinofundamentalanosiniciais,4,3.4
2018,urbana,municipal,ensinofundamentalanosiniciais,4,3.6
2018,total,municipal,ensinofundamentalanosiniciais,4,3.3
2018,rural,estadual,ensinofundamentalanosiniciais,4,3.3
2018,urbana,estadual,ensinofundamentalanosiniciais,4,2.8
2018,total,estadual,ensinofundamentalanosiniciais,4,2.8
2018,rural,federal,ensinofundamentalanosiniciais,4,0
2018,urbana,federal,ensinofundamentalanosiniciais,4,3.5
2018,rural,total,ensinofundamentalanosiniciais,4,2.1
2018,urbana,municipal,ensinofundamentalanosiniciais,3,12.4
2018,total,total,ensinofundamentalanosiniciais,4,3.2
2018,rural,pública,ensinofundamentalanosiniciais,3,11.3
2018,urbana,pública,ensinofundamentalanosiniciais,3,11.2
2018,total,pública,ensinofundamentalanosiniciais,3,11.3
2018,rural,privada,ensinofundamentalanosiniciais,3,7.5
2018,urbana,privada,ensinofundamentalanosiniciais,3,9.6
2018,total,privada,ensinofundamentalanosiniciais,3,9.6
2018,rural,municipal,ensinofundamentalanosiniciais,3,11.7
2018,urbana,total,ensinofundamentalanosiniciais,4,3.4
2018,total,privada,ensinofundamentalanosiniciais,4,3.4
2018,urbana,pública,ensinofundamentalanosiniciais,5,13.3
2018,rural,privada,ensinofundamentalanosiniciais,4,2.6
2018,total,municipal,ensinofundamentalanosiniciais,3,12.2
2018,rural,privada,ensinofundamentalanosiniciais,5,50.9
2018,urbana,privada,ensinofundamentalanosiniciais,5,35.3
2018,total,privada,ensinofundamentalanosiniciais,5,35.5
2018,rural,municipal,ensinofundamentalanosiniciais,5,37.1
2018,urbana,municipal,ensinofundamentalanosiniciais,5,14.6
2018,total,municipal,ensinofundamentalanosiniciais,5,19.3
2018,rural,estadual,ensinofundamentalanosiniciais,5,34.2
2018,urbana,estadual,ensinofundamentalanosiniciais,5,6.7
2018,total,estadual,ensinofundamentalanosiniciais,5,9
2018,rural,federal,ensinofundamentalanosiniciais,5,0
2018,urbana,federal,ensinofundamentalanosiniciais,5,6.4
2018,total,federal,ensinofundamentalanosiniciais,5,6.3
2018,rural,total,ensinofundamentalanosiniciais,5,37
2018,urbana,total,ensinofundamentalanosiniciais,5,19.6
2018,total,total,ensinofundamentalanosiniciais,5,22.3
2018,rural,pública,ensinofundamentalanosiniciais,4,2
2018,urbana,pública,ensinofundamentalanosiniciais,4,3.5
2018,total,pública,ensinofundamentalanosiniciais,4,3.2
2018,urbana,privada,ensinofundamentalanosiniciais,4,3.4
2018,rural,estadual,ensinofundamentalanosiniciais,3,6.4
2018,urbana,federal,ensinofundamentalanosiniciais,2,2.9
2018,total,estadual,ensinofundamentalanosiniciais,3,6.1
2018,total,total,ensinofundamentalanosiniciais,2,0.6
